battingteam,bowlingteam,matchid,batsmanname,0
Sunrisers Hyderabad,Delhi Capitals,1254077,Abhishek Sharma,100.0
Sunrisers Hyderabad,Delhi Capitals,1254077,DA Warner,75.0
Sunrisers Hyderabad,Delhi Capitals,1254077,J Suchith,266.66666666666663
Sunrisers Hyderabad,Delhi Capitals,1254077,JM Bairstow,211.11111111111111
Sunrisers Hyderabad,Delhi Capitals,1254077,KM Jadhav,100.0
Sunrisers Hyderabad,Delhi Capitals,1254077,KS Williamson,132.0754716981132
Sunrisers Hyderabad,Delhi Capitals,1254077,Rashid Khan,0.0
Sunrisers Hyderabad,Delhi Capitals,1254077,V Pratap Singh,35.714285714285715
Sunrisers Hyderabad,Delhi Capitals,1254077,V Shankar,114.28571428571428
Sunrisers Hyderabad,Delhi Capitals,1254105,A Samad,133.33333333333331
Sunrisers Hyderabad,Delhi Capitals,1254105,DA Warner,0.0
Sunrisers Hyderabad,Delhi Capitals,1254105,JO Holder,122.22222222222223
Sunrisers Hyderabad,Delhi Capitals,1254105,KM Jadhav,37.5
Sunrisers Hyderabad,Delhi Capitals,1254105,KS Williamson,100.0
Sunrisers Hyderabad,Delhi Capitals,1254105,MK Pandey,106.25
Sunrisers Hyderabad,Delhi Capitals,1254105,P Kumar,175.0
Sunrisers Hyderabad,Delhi Capitals,1254105,Rashid Khan,127.77777777777777
Sunrisers Hyderabad,Delhi Capitals,1254105,Sandeep Sharma,100.0
Sunrisers Hyderabad,Delhi Capitals,1254105,WP Saha,111.76470588235294
Sunrisers Hyderabad,Delhi Daredevils,1136596,AD Hales,150.0
Sunrisers Hyderabad,Delhi Daredevils,1136596,KS Williamson,106.66666666666667
Sunrisers Hyderabad,Delhi Daredevils,1136596,MK Pandey,122.22222222222223
Sunrisers Hyderabad,Delhi Daredevils,1136596,S Dhawan,109.6774193548387
Sunrisers Hyderabad,Delhi Daredevils,1136596,YK Pathan,215.3846153846154
Sunrisers Hyderabad,Delhi Daredevils,1136602,AD Hales,140.0
Sunrisers Hyderabad,Delhi Daredevils,1136602,KS Williamson,156.60377358490567
Sunrisers Hyderabad,Delhi Daredevils,1136602,S Dhawan,184.31372549019608
Sunrisers Hyderabad,Kings XI Punjab,1136576,DJ Hooda,100.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,KS Williamson,136.58536585365854
Sunrisers Hyderabad,Kings XI Punjab,1136576,MK Pandey,134.04255319148936
Sunrisers Hyderabad,Kings XI Punjab,1136576,S Dhawan,0.0
Sunrisers Hyderabad,Kings XI Punjab,1136576,Shakib Al Hasan,186.66666666666666
Sunrisers Hyderabad,Kings XI Punjab,1136576,WP Saha,87.5
Sunrisers Hyderabad,Kings XI Punjab,1136576,YK Pathan,146.15384615384613
Sunrisers Hyderabad,Kings XI Punjab,1136585,KS Williamson,0.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,MK Pandey,107.6923076923077
Sunrisers Hyderabad,Kings XI Punjab,1136585,Mohammad Nabi,200.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,S Dhawan,150.0
Sunrisers Hyderabad,Kings XI Punjab,1136585,Shakib Al Hasan,106.66666666666667
Sunrisers Hyderabad,Kings XI Punjab,1136585,WP Saha,66.66666666666666
Sunrisers Hyderabad,Kings XI Punjab,1136585,YK Pathan,115.78947368421053
Sunrisers Hyderabad,Kings XI Punjab,1178397,DA Warner,117.46031746031747
Sunrisers Hyderabad,Kings XI Punjab,1178397,DJ Hooda,466.6666666666667
Sunrisers Hyderabad,Kings XI Punjab,1178397,JM Bairstow,62.5
Sunrisers Hyderabad,Kings XI Punjab,1178397,MK Pandey,126.66666666666666
Sunrisers Hyderabad,Kings XI Punjab,1178397,Mohammad Nabi,171.42857142857142
Sunrisers Hyderabad,Kings XI Punjab,1178397,V Shankar,96.29629629629629
Sunrisers Hyderabad,Kings XI Punjab,1178423,Abhishek Sharma,175.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,DA Warner,149.18032786885246
Sunrisers Hyderabad,Kings XI Punjab,1178423,KS Williamson,200.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,MK Pandey,144.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,Mohammad Nabi,176.9230769230769
Sunrisers Hyderabad,Kings XI Punjab,1178423,Rashid Khan,50.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,V Shankar,175.0
Sunrisers Hyderabad,Kings XI Punjab,1178423,WP Saha,235.71428571428572
Sunrisers Hyderabad,Kings XI Punjab,1216542,A Samad,114.28571428571428
Sunrisers Hyderabad,Kings XI Punjab,1216542,Abhishek Sharma,200.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,DA Warner,147.5
Sunrisers Hyderabad,Kings XI Punjab,1216542,JM Bairstow,183.63636363636365
Sunrisers Hyderabad,Kings XI Punjab,1216542,KS Williamson,200.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,MK Pandey,50.0
Sunrisers Hyderabad,Kings XI Punjab,1216542,P Garg,0.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,DJ Hooda,55.55555555555556
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,KS Williamson,113.63636363636364
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,MK Pandey,36.36363636363637
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,S Dhawan,100.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,Shakib Al Hasan,128.57142857142858
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,WP Saha,150.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136570,YK Pathan,225.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,B Kumar,0.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,CR Brathwaite,75.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,KS Williamson,211.76470588235296
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,MK Pandey,117.3913043478261
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,Rashid Khan,0.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,S Dhawan,127.49999999999999
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,SP Goswami,150.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,Shakib Al Hasan,142.85714285714286
Sunrisers Hyderabad,Kolkata Knight Riders,1136614,YK Pathan,60.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,B Kumar,250.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,CR Brathwaite,180.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,DJ Hooda,105.26315789473684
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,KS Williamson,100.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,Rashid Khan,318.1818181818182
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,S Dhawan,140.0
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,Shakib Al Hasan,116.66666666666667
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,WP Saha,128.57142857142858
Sunrisers Hyderabad,Kolkata Knight Riders,1136619,YK Pathan,42.857142857142854
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,DA Warner,160.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,JM Bairstow,120.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,MK Pandey,160.0
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,V Shankar,170.83333333333331
Sunrisers Hyderabad,Kolkata Knight Riders,1175357,YK Pathan,50.0
Sunrisers Hyderabad,Kolkata Knight Riders,1178413,DA Warner,179.4871794871795
Sunrisers Hyderabad,Kolkata Knight Riders,1178413,JM Bairstow,182.22222222222223
Sunrisers Hyderabad,Kolkata Knight Riders,1178413,KS Williamson,90.0
Sunrisers Hyderabad,Kolkata Knight Riders,1216545,DA Warner,133.33333333333331
Sunrisers Hyderabad,Kolkata Knight Riders,1216545,JM Bairstow,50.0
Sunrisers Hyderabad,Kolkata Knight Riders,1216545,MK Pandey,0.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,A Samad,237.5
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,DA Warner,75.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,JM Bairstow,136.58536585365854
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,M Nabi,154.54545454545453
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,MK Pandey,136.95652173913044
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,V Shankar,171.42857142857142
Sunrisers Hyderabad,Kolkata Knight Riders,1254060,WP Saha,116.66666666666667
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,A Samad,138.88888888888889
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,Abhishek Sharma,60.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,JO Holder,44.44444444444444
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,Jason Roy,91.66666666666666
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,KS Williamson,123.80952380952381
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,P Garg,67.74193548387096
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,P Kumar,100.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,Rashid Khan,133.33333333333331
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,S Kaul,140.0
Sunrisers Hyderabad,Kolkata Knight Riders,1254109,WP Saha,0.0
Sunrisers Hyderabad,Mumbai Indians,1136567,B Stanlake,250.0
Sunrisers Hyderabad,Mumbai Indians,1136567,DJ Hooda,126.92307692307692
Sunrisers Hyderabad,Mumbai Indians,1136567,KS Williamson,150.0
Sunrisers Hyderabad,Mumbai Indians,1136567,MK Pandey,137.5
Sunrisers Hyderabad,Mumbai Indians,1136567,Rashid Khan,0.0
Sunrisers Hyderabad,Mumbai Indians,1136567,S Dhawan,171.42857142857142
Sunrisers Hyderabad,Mumbai Indians,1136567,S Kaul,0.0
Sunrisers Hyderabad,Mumbai Indians,1136567,Sandeep Sharma,0.0
Sunrisers Hyderabad,Mumbai Indians,1136567,Shakib Al Hasan,100.0
Sunrisers Hyderabad,Mumbai Indians,1136567,WP Saha,110.00000000000001
Sunrisers Hyderabad,Mumbai Indians,1136567,YK Pathan,100.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Basil Thampi,50.0
Sunrisers Hyderabad,Mumbai Indians,1136583,KS Williamson,136.36363636363635
Sunrisers Hyderabad,Mumbai Indians,1136583,MK Pandey,145.45454545454547
Sunrisers Hyderabad,Mumbai Indians,1136583,Mohammad Nabi,140.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Rashid Khan,66.66666666666666
Sunrisers Hyderabad,Mumbai Indians,1136583,S Dhawan,142.85714285714286
Sunrisers Hyderabad,Mumbai Indians,1136583,S Kaul,22.22222222222222
Sunrisers Hyderabad,Mumbai Indians,1136583,Sandeep Sharma,0.0
Sunrisers Hyderabad,Mumbai Indians,1136583,Shakib Al Hasan,50.0
Sunrisers Hyderabad,Mumbai Indians,1136583,WP Saha,0.0
Sunrisers Hyderabad,Mumbai Indians,1136583,YK Pathan,100.0
Sunrisers Hyderabad,Mumbai Indians,1178394,B Kumar,50.0
Sunrisers Hyderabad,Mumbai Indians,1178394,DA Warner,121.42857142857142
Sunrisers Hyderabad,Mumbai Indians,1178394,DJ Hooda,84.61538461538461
Sunrisers Hyderabad,Mumbai Indians,1178394,JM Bairstow,160.0
Sunrisers Hyderabad,Mumbai Indians,1178394,MK Pandey,76.19047619047619
Sunrisers Hyderabad,Mumbai Indians,1178394,Mohammad Nabi,85.71428571428571
Sunrisers Hyderabad,Mumbai Indians,1178394,Rashid Khan,0.0
Sunrisers Hyderabad,Mumbai Indians,1178394,S Kaul,0.0
Sunrisers Hyderabad,Mumbai Indians,1178394,Sandeep Sharma,250.0
Sunrisers Hyderabad,Mumbai Indians,1178394,V Shankar,50.0
Sunrisers Hyderabad,Mumbai Indians,1178394,YK Pathan,0.0
Sunrisers Hyderabad,Mumbai Indians,1178426,Abhishek Sharma,66.66666666666666
Sunrisers Hyderabad,Mumbai Indians,1178426,KS Williamson,42.857142857142854
Sunrisers Hyderabad,Mumbai Indians,1178426,MJ Guptill,136.36363636363635
Sunrisers Hyderabad,Mumbai Indians,1178426,MK Pandey,153.19148936170214
Sunrisers Hyderabad,Mumbai Indians,1178426,Mohammad Nabi,155.0
Sunrisers Hyderabad,Mumbai Indians,1178426,V Shankar,72.22222222222221
Sunrisers Hyderabad,Mumbai Indians,1178426,WP Saha,162.5
Sunrisers Hyderabad,Mumbai Indians,1216538,A Samad,233.33333333333334
Sunrisers Hyderabad,Mumbai Indians,1216538,Abhishek Sharma,107.6923076923077
Sunrisers Hyderabad,Mumbai Indians,1216538,DA Warner,138.29787234042556
Sunrisers Hyderabad,Mumbai Indians,1216538,JM Bairstow,180.0
Sunrisers Hyderabad,Mumbai Indians,1216538,KS Williamson,60.0
Sunrisers Hyderabad,Mumbai Indians,1216538,MK Pandey,165.0
Sunrisers Hyderabad,Mumbai Indians,1216538,P Garg,114.28571428571428
Sunrisers Hyderabad,Mumbai Indians,1216538,Rashid Khan,42.857142857142854
Sunrisers Hyderabad,Mumbai Indians,1216538,Sandeep Sharma,0.0
Sunrisers Hyderabad,Mumbai Indians,1254066,A Samad,87.5
Sunrisers Hyderabad,Mumbai Indians,1254066,Abhishek Sharma,50.0
Sunrisers Hyderabad,Mumbai Indians,1254066,DA Warner,111.76470588235294
Sunrisers Hyderabad,Mumbai Indians,1254066,JM Bairstow,200.0
Sunrisers Hyderabad,Mumbai Indians,1254066,KK Ahmed,50.0
Sunrisers Hyderabad,Mumbai Indians,1254066,MK Pandey,28.57142857142857
Sunrisers Hyderabad,Mumbai Indians,1254066,Mujeeb Ur Rahman,100.0
Sunrisers Hyderabad,Mumbai Indians,1254066,P Kumar,50.0
Sunrisers Hyderabad,Mumbai Indians,1254066,Rashid Khan,0.0
Sunrisers Hyderabad,Mumbai Indians,1254066,V Pratap Singh,91.66666666666666
Sunrisers Hyderabad,Mumbai Indians,1254066,V Shankar,120.0
Sunrisers Hyderabad,Punjab Kings,1254071,DA Warner,105.26315789473684
Sunrisers Hyderabad,Punjab Kings,1254071,JM Bairstow,112.28070175438596
Sunrisers Hyderabad,Punjab Kings,1254071,KS Williamson,85.0
Sunrisers Hyderabad,Punjab Kings,1254107,A Samad,50.0
Sunrisers Hyderabad,Punjab Kings,1254107,DA Warner,66.66666666666666
Sunrisers Hyderabad,Punjab Kings,1254107,JO Holder,165.51724137931035
Sunrisers Hyderabad,Punjab Kings,1254107,KM Jadhav,100.0
Sunrisers Hyderabad,Punjab Kings,1254107,KS Williamson,16.666666666666664
Sunrisers Hyderabad,Punjab Kings,1254107,MK Pandey,56.52173913043478
Sunrisers Hyderabad,Punjab Kings,1254107,P Kumar,100.0
Sunrisers Hyderabad,Punjab Kings,1254107,Rashid Khan,75.0
Sunrisers Hyderabad,Punjab Kings,1254107,WP Saha,94.73684210526315
Sunrisers Hyderabad,Rajasthan Royals,1136564,KS Williamson,102.85714285714285
Sunrisers Hyderabad,Rajasthan Royals,1136564,S Dhawan,144.0677966101695
Sunrisers Hyderabad,Rajasthan Royals,1136564,WP Saha,100.0
Sunrisers Hyderabad,Rajasthan Royals,1136588,AD Hales,115.38461538461537
Sunrisers Hyderabad,Rajasthan Royals,1136588,KS Williamson,146.51162790697674
Sunrisers Hyderabad,Rajasthan Royals,1136588,MK Pandey,106.66666666666667
Sunrisers Hyderabad,Rajasthan Royals,1136588,Rashid Khan,33.33333333333333
Sunrisers Hyderabad,Rajasthan Royals,1136588,S Dhawan,150.0
Sunrisers Hyderabad,Rajasthan Royals,1136588,Shakib Al Hasan,100.0
Sunrisers Hyderabad,Rajasthan Royals,1136588,WP Saha,171.42857142857142
Sunrisers Hyderabad,Rajasthan Royals,1136588,YK Pathan,66.66666666666666
Sunrisers Hyderabad,Rajasthan Royals,1175363,DA Warner,186.8421052631579
Sunrisers Hyderabad,Rajasthan Royals,1175363,JM Bairstow,160.71428571428572
Sunrisers Hyderabad,Rajasthan Royals,1175363,KS Williamson,140.0
Sunrisers Hyderabad,Rajasthan Royals,1175363,MK Pandey,40.0
Sunrisers Hyderabad,Rajasthan Royals,1175363,Rashid Khan,170.0
Sunrisers Hyderabad,Rajasthan Royals,1175363,V Shankar,233.33333333333334
Sunrisers Hyderabad,Rajasthan Royals,1175363,YK Pathan,130.76923076923077
Sunrisers Hyderabad,Rajasthan Royals,1178420,B Kumar,125.0
Sunrisers Hyderabad,Rajasthan Royals,1178420,DA Warner,121.21212121212122
Sunrisers Hyderabad,Rajasthan Royals,1178420,DJ Hooda,0.0
Sunrisers Hyderabad,Rajasthan Royals,1178420,KS Williamson,92.85714285714286
Sunrisers Hyderabad,Rajasthan Royals,1178420,MK Pandey,169.44444444444443
Sunrisers Hyderabad,Rajasthan Royals,1178420,Rashid Khan,200.0
Sunrisers Hyderabad,Rajasthan Royals,1178420,Shakib Al Hasan,90.9090909090909
Sunrisers Hyderabad,Rajasthan Royals,1178420,V Shankar,80.0
Sunrisers Hyderabad,Rajasthan Royals,1178420,WP Saha,100.0
Sunrisers Hyderabad,Rajasthan Royals,1254085,A Samad,133.33333333333331
Sunrisers Hyderabad,Rajasthan Royals,1254085,JM Bairstow,142.85714285714286
Sunrisers Hyderabad,Rajasthan Royals,1254085,KM Jadhav,105.0
Sunrisers Hyderabad,Rajasthan Royals,1254085,KS Williamson,95.45454545454545
Sunrisers Hyderabad,Rajasthan Royals,1254085,M Nabi,340.0
Sunrisers Hyderabad,Rajasthan Royals,1254085,MK Pandey,165.0
Sunrisers Hyderabad,Rajasthan Royals,1254085,P Kumar,140.0
Sunrisers Hyderabad,Rajasthan Royals,1254085,Rashid Khan,33.33333333333333
Sunrisers Hyderabad,Rajasthan Royals,1254085,Sandeep Sharma,133.33333333333331
Sunrisers Hyderabad,Rajasthan Royals,1254085,V Shankar,100.0
Sunrisers Hyderabad,Rajasthan Royals,1254100,Abhishek Sharma,141.1764705882353
Sunrisers Hyderabad,Rajasthan Royals,1254100,Jason Roy,166.66666666666669
Sunrisers Hyderabad,Rajasthan Royals,1254100,KS Williamson,125.5813953488372
Sunrisers Hyderabad,Rajasthan Royals,1254100,P Garg,0.0
Sunrisers Hyderabad,Rajasthan Royals,1254100,WP Saha,158.33333333333331
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,AD Hales,120.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,B Kumar,50.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,KS Williamson,143.90243902439025
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,MK Pandey,71.42857142857143
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,Rashid Khan,66.66666666666666
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,S Dhawan,70.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,S Kaul,100.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,Sandeep Sharma,0.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,Shakib Al Hasan,108.8235294117647
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,WP Saha,180.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136599,YK Pathan,171.42857142857142
Sunrisers Hyderabad,Royal Challengers Bangalore,1136611,AD Hales,154.16666666666669
Sunrisers Hyderabad,Royal Challengers Bangalore,1136611,DJ Hooda,100.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1136611,KS Williamson,195.23809523809524
Sunrisers Hyderabad,Royal Challengers Bangalore,1136611,MK Pandey,160.97560975609758
Sunrisers Hyderabad,Royal Challengers Bangalore,1136611,S Dhawan,120.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,DA Warner,183.63636363636365
Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,JM Bairstow,201.75438596491227
Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,V Shankar,300.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,YK Pathan,100.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,B Kumar,140.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,KS Williamson,163.63636363636365
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,MJ Guptill,130.43478260869566
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,MK Pandey,75.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,Mohammad Nabi,133.33333333333331
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,Rashid Khan,50.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,V Shankar,150.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,WP Saha,190.9090909090909
Sunrisers Hyderabad,Royal Challengers Bangalore,1178429,YK Pathan,80.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,Abhishek Sharma,350.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,DA Warner,200.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,JM Bairstow,320.93023255813955
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,MK Pandey,206.06060606060606
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,MR Marsh,0.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,P Kumar,0.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,Priyam Garg,215.3846153846154
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,Rashid Khan,440.00000000000006
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,Sandeep Sharma,300.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,T Natarajan,150.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1216534,V Shankar,0.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1254063,A Samad,0.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1254063,DA Warner,143.5897435897436
Sunrisers Hyderabad,Royal Challengers Bangalore,1254063,JM Bairstow,107.6923076923077
Sunrisers Hyderabad,Royal Challengers Bangalore,1254063,JO Holder,100.0
Sunrisers Hyderabad,Royal Challengers Bangalore,1254063,MK Pandey,102.56410256410255
Sunrisers Hyderabad,Royal Challengers Bangalore,1254063,P Kumar,100.0
